Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Russian Federation,RUS,Households and NPISHs Final consumption expenditure (constant 2015 US$),NE.CON.PRVT.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72104E+11,2.8521E+11,2.75847E+11,2.67975E+11,2.87054E+11,3.13669E+11,3.39655E+11,3.65136E+11,4.0869E+11,4.5615E+11,5.10907E+11,5.83234E+11,6.44277E+11,6.11233E+11,6.44497E+11,6.87637E+11,7.39385E+11,7.76988E+11,7.93069E+11,7.18279E+11,7.00054E+11,7.25973E+11,7.56614E+11,7.80397E+11,7.13812E+11
Russian Federation,RUS,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,1500000,1400000,1800000,1622000,1823000,1702000,1482100,1427100,1386200,1397200,1369700,1452000,1452000,1446000,1476000,1476000,1495000,1430000,1364000,1364000,1260000,1287000,1490000,1454000,1454000,1454000,,
Russian Federation,RUS,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,,,,,,,,,,,4.409406421,4.829258519,5.686293788,6.164693123,6.708503031,7.026279371,7.935603077,8.452739654,9.004101017,9.588660756,10.21284092,10.87535133,11.57668459,12.32762825,13.14141591,14.03089607,15.06564523,15.41027832,15.82164898,16.24358328,16.87871666,17.507338,19.12302401,19.84655275,21.06579127,21.9050041,22.81974592,24.4463925,24.9635432,26.72114671,27.91077428,30.61297297,31.56237145,31.79035318,31.66160496,31.30475068,30.72409993,29.28484494,28.0429739,26.41455639,24.52206368,22.21753909,21.95564763,20.65975074,18.97148146,
Russian Federation,RUS,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,40,40,60,60,60,60,60,80,80,93.4,93.4,93.4,
Russian Federation,RUS,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Mobile cellular subscriptions,IT.CEL.SETS,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,6000,10000,27744,88526,223002,484883,747160,1370630,3263200,7750499,17608756,36135135,73722222,120000000,150674000,171200000,199522340,230050000,237689224,203751647,208065063,218300372,221030353,227288088,229126152,227299663,229431008,239795946,238733217
Russian Federation,RUS,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.66666667,73.33333333,70,70,70,73.33333333,73.33333333,80,76.66666667,76.66666667,73.33333333,73.3334,73.3334,80,80,76.6667,76.6667
Russian Federation,RUS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4468,2933,2880,2887,3638,2650,3183,2616,2912,3789,3823,4412,
Russian Federation,RUS,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,2.4,,,,,,,1.7,
Russian Federation,RUS,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,7,7,9,9,9,
Russian Federation,RUS,Time required to obtain an operating license (days),IC.FRM.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.4,,,56.3,,,,,,,22.5,
Russian Federation,RUS,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,
Russian Federation,RUS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600548565,,,,,,,0.729,0.728950441,,0.681419611
Russian Federation,RUS,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.312190373,10.11634821,11.52339485,9.015165484,5.083175452,4.561821537,4.451110022,5.726139854,6.627283307,6.018682975,4.693748982,1.375151021,2.161694419,1.700583424,1.900396289,1.719162585,1.896597602,1.899705409,-1.35085685,2.072837276,2.274465363,2.613350184,
Russian Federation,RUS,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27725E+11,3.03591E+11,,,5.01433E+11,1.0015E+12,1.7955E+12,2.42698E+12,3.43578E+12,3.64342E+12,4.57178E+12,6.54427E+12,7.7235E+12,1.04159E+13,1.39026E+13,9.8974E+12,1.20653E+13,1.75222E+13,1.85498E+13,1.93715E+13,2.1458E+13,2.03332E+13,2.07777E+13,2.24874E+13,2.8579E+13,3.01209E+13,
Russian Federation,RUS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17848969,,,67.38309479,,,75.75888824,,,
Russian Federation,RUS,Lending interest rate (%),FR.INR.LEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.04166667,41.79166667,39.71666667,24.43333333,17.90833333,15.7,12.975,11.44166667,10.68333333,10.425,10.03333333,12.225,15.30833333,10.81666667,8.458333333,9.1,9.466666667,11.14166667,15.71666667,12.59833333,10.56,8.866666667,8.753333333,6.775833333
Russian Federation,RUS,Total reserves in months of imports,FI.RES.TOTL.MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255487127,2.437276676,2.030407792,2.01666897,1.603223349,2.371012593,4.743789772,5.239064919,6.127669035,7.525552079,9.885367469,10.9190016,13.60005551,16.04659796,10.77980727,16.45167783,14.15979024,11.63222945,11.52222883,10.34151837,8.518969236,12.37796551,13.22581157,12.48623241,12.87216124,14.4850891,18.67275072
Russian Federation,RUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.309833024,,,,,1.68132123,,,,,1.525200989,,,,,1.474953618,,,,,1.484230056,,,,,1.493738404,,,
Russian Federation,RUS,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Bird species, threatened",EN.BIR.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,
Russian Federation,RUS,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,,,,,,,,,,,60.81466206,60.21679166,57.86165097,60.21286185,61.1061265,61.49659573,61.72103707,62.63941726,63.4393922,63.98405437,64.65035741,65.09085933,65.79121426,66.18498037,66.23426309,66.28376351,66.49401421,66.76422691,68.10770859,68.20939092,75.44544448,73.84310728,72.77337397,71.40688818,70.23331134,70.97681835,71.66597024,72.9824044,73.47420197,74.7035243,75.51291609,76.47654352,77.33638225,78.58433651,80.39054198,80.95835293,81.42668665,81.47080758,81.05511354,,,,,,,,,,,,
Russian Federation,RUS,CO2 emissions (kt),EN.ATM.CO2E.KT,1448637.349,1493932.133,1567950.528,1681524.852,1788304.225,1897052.777,2003392.11,2094843.423,2153698.773,2242938.885,2359142.448,2503944.944,2634955.853,2746751.682,2851891.906,2998311.549,3113979.73,3220146.714,3330904.782,3358623.635,3491017.003,3425062.341,3489821.561,3539850.442,3571709.338,3851989.149,3862509.772,3847244.051,3950345.423,3862616.115,2164870,2141420,2005430,1821790,1612870,1564900,1534380,1427060,1418510,1456150,1489500,1490530,1491720,1522190,1534120,1530850,1590090,1591510,1613140,1495170,1583160,1661780,1666860,1624020,1606860,1557530,1530900,1557190,1607550,,
Russian Federation,RUS,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000,65000000,63000000,60000000,61000000,59000000,57000000,57000000,58000000,60000000,82000000,117000000,179000000,375000000,452000000,458000000,512000000,506000000,494000000,501000000,545000000,562000000,527000000,486000000,743000000,970000000,,,,,
Russian Federation,RUS,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.22104942,6.107171546,5.958936162,5.705204115,7.908910025,5.01990163,4.088605416,7.880306037,6.363940424,6.708860589,4.852672324,9.663457998,9.877562906,3.700755882,5.63049257,5.759512946,6.607271288,3.883774541,2.584565973,3.530193528,8.367811751,10.95822448,14.02790272,5.926920754,11.03889884,7.521984084,11.27589523
Russian Federation,RUS,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254020004.3,563710022,1935099976,2419399902,1846890015,1916780029,1403150024,903010009.8,1183119995,1937319946,1553719971,1089810059,1284520020,1244479980,1319550049,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net official flows from UN agencies, UNAIDS (current US$)",DT.NFL.UNAI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net financial flows, IMF nonconcessional (NFL, current US$)",DT.NFL.IMFN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012792402,1505695117,1544157232,5453330829,3235101137,1524367848,5326814251,-3595845758,-2887957491,-3816652383,-1485973110,-1896865121,-1656036336,-3388678172,,,,,,,,,0,,,,,,
Russian Federation,RUS,"Short-term debt (% of exports of goods, services and primary income)",DT.DOD.DSTC.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.64043886,10.78961416,11.42724943,5.815288673,16.54232036,18.46230364,13.55928597,16.34451976,13.28194711,19.21091359,12.42720696,9.474634518,11.18570858,22.99736994,12.67955708,14.10823035,12.54719472,11.3426146,12.84669373,13.24639973,10.1193453,9.783831245,12.09551823,11.16591029,8.602326418,10.77474808,13.49248869
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, Sweden (current US$)",DC.DAC.SWEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129999.995,6400000.095,2609999.895,6000000,12189999.58,18969999.31,14289999.96,21239999.77,18850000.38,31639999.39,32529998.78,31649999.62,40250000,69650001.53,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Net bilateral aid flows from DAC donors, United Kingdom (current US$)",DC.DAC.GBRL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49319999.69,22770000.46,37459999.08,52330001.83,51849998.47,56150001.53,54810001.37,46189998.63,39220001.22,38310001.37,41500000,37869998.93,37909999.85,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,79,340,240,43,41,,21,21,57,266,412,414,539,592,561,550,556,534,292,261,254,251,242,230,221,213,213
Russian Federation,RUS,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66127690000,81175810000,88500570000,85945190000,73742200000,69656950000,99219930000,96552830000,1.02068E+11,1.2906E+11,1.77861E+11,2.40024E+11,2.97481E+11,3.46531E+11,4.66298E+11,2.97155E+11,3.92674E+11,5.15409E+11,5.27434E+11,5.21835E+11,4.96806E+11,3.41419E+11,2.81709E+11,3.52941E+11,4.43915E+11,4.19721E+11,3.33375E+11
Russian Federation,RUS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11014080000,10652980000,15464730000,8212410000,12197530000,29970120000,52049520000,37160460000,34807650000,46684100000,72332370000,1.0456E+11,1.2374E+11,1.06729E+11,1.57206E+11,95630270000,1.20875E+11,1.63398E+11,1.45076E+11,1.22307E+11,1.33653E+11,1.11246E+11,66256050000,83234750000,1.64976E+11,1.291E+11,76689470000
Russian Federation,RUS,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63537410000,81090170000,86317240000,91812490000,74049700000,50781800000,58470780000,72112560000,82377600000,1.00801E+11,1.28497E+11,1.6431E+11,2.0946E+11,2.83661E+11,3.66228E+11,2.47321E+11,3.20958E+11,4.1005E+11,4.44698E+11,4.69651E+11,4.28898E+11,2.81789E+11,2.66097E+11,3.27248E+11,3.43585E+11,3.52531E+11,3.03722E+11
Russian Federation,RUS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.35646539,49.35646539,49.36034704,49.37364779,49.39021068,49.40105187,49.40426402,49.40412793,49.39808074,49.37829247,49.40184991,49.44038194,49.47468949,49.51038522,49.54544561,49.58077733,49.6276507,49.66347433,49.70193816,49.73776369,49.77358921,49.77108397,49.76857873,49.76607349,49.76356825,49.76106301,49.77269955,49.78433608,49.78433608,49.78433608,49.78433608
Russian Federation,RUS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290720,1243340,1147500,1052105,966128,886490,856708,786783,747000,698000,646363,586024,531973,480333,439600,405661,364356,329980,,,,,,,,,,,
Russian Federation,RUS,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8423800000,10567340000,13281400000,14079740000,12505030000,11094960000,11300380000,12493680000,14956750000,18284900000,22843780000,28615810000,35481960000,43563020000,56531200000,45356810000,48644230000,57344710000,61464800000,69110930000,64817970000,50809020000,49818860000,56658870000,63623720000,60916990000,46290310000
Russian Federation,RUS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.923713914,11.33793946,16.11753846,11.39986539,9.138242799,7.763590758,7.238123092,6.792673212,7.54616355,6.511793217,8.004678252,8.136419553,5.457524095,5.25762019,5.462953503,4.7973309,5.139446465,4.575398479,4.622362032,5.901157642,6.048968138,6.027591739,5.656449587,6.173551778,8.637200655
Russian Federation,RUS,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),TM.VAL.MRCH.WR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.764612051,3.428167719,28.88584021,31.40193363,33.75477648,28.96394951,27.55672949,28.99699773,35.90499261,20.74493994,24.45778848,25.38500354,18.47605997,20.43234165,15.4826538,17.46807965,16.4824165,11.72725952,13.48780051,14.79876582,16.82577032,15.25711423,14.5620364,14.51643741,12.81252307,13.10251179,13.59277405,13.75048373,
Russian Federation,RUS,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.677394128,5.09698917,5.981996327,5.317112654,6.41817943,7.763694598,8.702826718,8.603915936,7.792436604,7.279129116,8.529893349,7.156679102,7.497341894,6.839560433,7.88483088,9.137801709,8.400065747,8.671640595,9.906400418,9.35658023,
Russian Federation,RUS,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.81,11.69,,11.65,12.62,,,,10.87,10.68,,,10.58,,10.05,9.9,9.95,9.01,8.96,9.06,8.83,8.07,7.52,6.79,6.42,6.42,8.52,
Russian Federation,RUS,"International tourism, expenditures (current US$)",ST.INT.XPND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9760000000,11362000000,13427000000,16082000000,17963000000,18850000000,22456000000,26401000000,23785000000,30169000000,37343000000,48096000000,59504000000,55383000000,38432000000,27654000000,35584000000,38791000000,40611000000,
Russian Federation,RUS,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.8,,,,,99.4,,,,,99.9,,,,,,,99.3,100,,,,,100,,,,,
Russian Federation,RUS,Age dependency ratio (% of working-age population),SP.POP.DPND,57.36450797,58.29687548,58.43696046,57.95261404,57.24169281,56.51289492,55.55321171,54.53652321,53.48030776,52.40753038,51.36811217,50.17784948,49.22962605,48.46420805,47.79611199,47.19507769,47.21525995,47.06199842,46.84865529,46.72068631,46.73435109,46.73441762,46.92638829,47.2588991,47.59902722,47.87890278,48.40340058,48.79482342,49.0981767,49.39660392,49.71107478,50.32248773,50.74331697,50.93394681,50.83754587,50.41598581,49.30783744,48.12696185,46.87052032,45.56368929,44.27566543,43.66630059,43.04803179,42.39248735,41.66325834,40.83926667,40.33564388,39.70574348,39.15791011,38.8842839,38.95382931,39.41085285,40.21786383,41.29097325,42.49525483,43.74155138,45.29578773,46.83702755,48.34327685,49.81060207,51.22001981
Russian Federation,RUS,"Population ages 60-64, male (% of male population)",SP.POP.6064.MA.5Y,2.191670835,2.213733769,2.257461476,2.325158974,2.416110544,2.527598774,2.636229737,2.752856975,2.874126425,2.997271494,3.118546711,3.222468631,3.337078203,3.432359284,3.461097512,3.399621388,3.216078879,2.969615594,2.711394462,2.509587653,2.403066763,2.359451756,2.363000121,2.442520715,2.643596804,2.980937758,3.4280748,4.009640922,4.599315621,5.025453074,5.207418834,5.124845306,4.830638748,4.469668176,4.240885578,4.24024428,4.424145672,4.803654481,5.217546936,5.439043907,5.358919075,4.988571943,4.360096892,3.653418392,3.128291023,2.927539348,3.033521601,3.351793813,3.755263672,4.115344557,4.400520241,4.72047627,5.026996905,5.309066178,5.556055109,5.762850846,5.916858783,6.028508842,6.111143747,6.181278507,6.246693262
Russian Federation,RUS,"Population ages 20-24, male (% of male population)",SP.POP.2024.MA.5Y,11.5604672,10.69948484,9.305684273,7.732377673,6.507117377,5.933042433,5.92655487,6.488279632,7.396599593,8.289852661,8.941771106,9.395920851,9.646718413,9.760598055,9.853693737,9.985887903,10.11823995,10.28007943,10.43284012,10.50938503,10.46600208,10.29835732,10.03775073,9.71090758,9.347314092,8.96082441,8.495624029,8.001575405,7.537466214,7.18175588,6.977012638,6.909576481,6.994281947,7.174772392,7.362656777,7.505453389,7.641728554,7.726648845,7.792289753,7.89244843,8.055981411,8.252924511,8.500608155,8.782234449,9.062973226,9.31075168,9.4439374,9.587162487,9.701450578,9.713696325,9.573390114,9.220843401,8.684791131,8.036901442,7.388420057,6.812324986,6.288972409,5.83254878,5.456752832,5.172888931,4.988051576
Russian Federation,RUS,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,34.52180097,34.7742452,34.65987519,34.2491707,33.71147899,33.13420968,32.42921905,31.67136049,30.86866189,30.03604434,29.20174065,28.28181897,27.49407932,26.80003642,26.13600872,25.47805548,25.12265539,24.64835625,24.16819937,23.83335441,23.70625249,23.67080891,23.84833722,24.1556995,24.45185862,24.66275227,24.88659761,25.02279756,25.06682524,25.02245941,24.88277101,24.8214025,24.56595872,24.17577153,23.73571654,23.28384805,22.55819355,21.96339541,21.39914391,20.7380593,19.94844162,19.32265439,18.57941492,17.81141317,17.16466637,16.71438604,16.45280194,16.29316182,16.25201874,16.31925969,16.48856828,16.75632939,17.17692222,17.68920204,18.20664052,18.67561999,19.1360974,19.51736793,19.82878335,20.0973079,20.32984065
Russian Federation,RUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.243,70.817,71.288,71.67,71.976,72.219,72.411,72.558,72.669,72.755,73.44,73.77,73.62,73.56,73.77,73.23,73.05,73.2,73.23,73.02,72.96,73.19,73.64,73.42,72.97,73.24,74.23,74.27,74.53,74.35,74.3,73.75,71.99,71.2,71.73,71.59,72.4,72.84,73.13,72.4,72.26,72.17,71.9,71.85,72.36,72.47,73.34,74.02,74.28,74.79,74.88,75.61,75.86,76.3,76.47,76.71,77.06,77.64,77.82,78.17,
Russian Federation,RUS,International migrant stock (% of population),SM.POP.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.809894347,,,,,8.044146172,,,,,8.128565367,,,,,8.12378467,,,,,7.819823034,,,,,8.11621786,,,,,
Russian Federation,RUS,"Share of youth not in education, employment or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.76000023,18.18000031,15.11999989,14.35999966,14.43999958,14.65999985,14.52000046,14.59000015,,,,
Russian Federation,RUS,"Labor force, total",SL.TLF.TOTL.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75880002,75746985,75761462,73935344,71995897,71660095,70897544,69592688,68860327,72934201,73312711,72007908,72965302,72845411,73570474,74140576,74432744,75462934,76004240,76014194,75880788,76029233,75820113,75450405,75248203,75016901,74937520,74182813,73825997,72674670,71903592
Russian Federation,RUS,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.61000061,29.02000046,29.68000031,28.80999947,27.86000061,29.29000092,29.04999924,21.30999947,21.67000008,21.80999947,
Russian Federation,RUS,"Children in employment, work only (% of children in employment, ages 7-14)",SL.TLF.0714.WK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Employment in services, female (% of female employment) (modeled ILO estimate)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.68000031,55.56999969,56.25999832,58.18999863,60.74000168,63.09999847,68.80999756,69.87000275,65.44999695,65.98000336,67.41999817,68.05000305,69.63999939,70.51000214,71.37000275,72.20999908,72.90000153,74.62999725,75.95999908,76.76999664,77.26000214,77.52999878,77.72000122,78.30000305,78.83000183,78.98000336,80.16999817,80.26999664,80.54000092,
Russian Federation,RUS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.07,0.119999997,0.100000001,0.159999996,0.119999997,0.079999998,0.07,0.150000006,0.109999999,0.059999999,0.07,0.109999999,0.07,0.079999998,0.07,0.100000001,0.100000001,0.310000002,0.370000005,0.280000001,0.360000014,0.360000014,0.400000006,0.370000005,0.400000006,0.379999995,0.449999988,0.330000013,
Russian Federation,RUS,Female share of employment in senior and middle management (%),SL.EMP.SMGT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.36999893,39.29999924,39.75,41.99000168,
Russian Federation,RUS,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,9.2,11,10.9,11,11.1,11.2,11.1,10.4,10.3,10.1,10.2,9.9,10.1,10.5,10.5,10.5,10.3,10.3,10.6,11.1,11.2,11.2,11.2,,
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4120636,118.1094894,140.7553864,164.6477356,209.1970978,271.884613,352.5519409,461.5053101,609.1602173,515.8544922,566.0908814,682.6605835,757.0445557,807.0765381,737.649231,498.0559692,464.8977661,579.6721802,609.0091553,,
Russian Federation,RUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,92,90,88,87,88,88,90,90,89,85,81,77,73,70,67,63,59,54,50,46
Russian Federation,RUS,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Russian Federation,RUS,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.9794232,59.64521125,60.31099931,60.97678736,61.64257541,62.30836347,62.97415152,63.63993958,64.30572763,64.97151569,65.63730374,66.30309179,66.96887985,67.6346679,68.30045596,68.96624401,69.63203207,70.29782012,70.96360818,71.62939623,72.29518428
Russian Federation,RUS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),SH.MLR.TRET.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,SH.HIV.INCD.TL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)",SH.DYN.NCOM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.8,51.5,52.8,52.8,51.8,51.9,48.4,46.4,46.5,45,43.9,41.4,39.6,38.4,40.5,37.9,38.7,36.6,36.4,35,
Russian Federation,RUS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.278017159,,,,,,,,,,4.230898733,,,,,4.11293123,,,,3.903452971,
Russian Federation,RUS,Women who believe a husband is justified in beating his wife when she goes out without telling him (%),SG.VAW.GOES.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
